%time,field.data
872620000000,cross-track error :0.169123768806
872640000000,cross-track error :0.169012784958
872660000000,cross-track error :0.168583273888
872710000000,cross-track error :0.168103218079
872770000000,cross-track error :0.164530754089
872820000000,cross-track error :0.16429400444
872830000000,cross-track error :0.161004304886
872880000000,cross-track error :0.163681030273
872950000000,cross-track error :0.160231113434
873000000000,cross-track error :0.159020543098
873050000000,cross-track error :0.159250617027
873110000000,cross-track error :0.158103346825
873180000000,cross-track error :0.157754302025
873230000000,cross-track error :0.153608322144
873270000000,cross-track error :0.154170751572
873340000000,cross-track error :0.153357386589
873410000000,cross-track error :0.15335226059
873470000000,cross-track error :0.152127027512
873520000000,cross-track error :0.152726054192
873570000000,cross-track error :0.150956988335
873630000000,cross-track error :0.149997353554
873660000000,cross-track error :0.149923920631
873710000000,cross-track error :0.149026632309
873730000000,cross-track error :0.148007631302
873770000000,cross-track error :0.148124456406
873830000000,cross-track error :0.148115873337
873880000000,cross-track error :0.148139476776
873940000000,cross-track error :0.146346926689
873970000000,cross-track error :0.145260572433
874010000000,cross-track error :0.145999670029
874050000000,cross-track error :0.145099639893
874100000000,cross-track error :0.144579052925
874150000000,cross-track error :0.144248723984
874190000000,cross-track error :0.143882632256
874220000000,cross-track error :0.144349336624
874260000000,cross-track error :0.144347190857
874330000000,cross-track error :0.143050670624
874390000000,cross-track error :0.142826199532
874440000000,cross-track error :0.143058896065
874480000000,cross-track error :0.142777204514
874540000000,cross-track error :0.143425941467
874600000000,cross-track error :0.143012523651
874650000000,cross-track error :0.141991257668
874730000000,cross-track error :0.143337726593
874760000000,cross-track error :0.14350259304
874780000000,cross-track error :0.142220497131
874810000000,cross-track error :0.142972111702
874830000000,cross-track error :0.142118930817
874850000000,cross-track error :0.14271068573
874910000000,cross-track error :0.143419504166
874970000000,cross-track error :0.145496726036
875020000000,cross-track error :0.145807743073
875050000000,cross-track error :0.145197987556
875090000000,cross-track error :0.145180225372
875130000000,cross-track error :0.145508170128
875200000000,cross-track error :0.145347952843
875240000000,cross-track error :0.14512693882
875300000000,cross-track error :0.146133184433
875340000000,cross-track error :0.145283699036
875410000000,cross-track error :0.146222352982
875480000000,cross-track error :0.145147442818
875530000000,cross-track error :0.146827816963
875580000000,cross-track error :0.14745259285
875630000000,cross-track error :0.146206378937
875690000000,cross-track error :0.148273944855
875740000000,cross-track error :0.147802472115
875790000000,cross-track error :0.149577736855
875850000000,cross-track error :0.149734973907
875900000000,cross-track error :0.150844097137
875940000000,cross-track error :0.151062846184
876010000000,cross-track error :0.152875304222
876050000000,cross-track error :0.15237057209
876090000000,cross-track error :0.153991580009
876140000000,cross-track error :0.155976176262
876220000000,cross-track error :0.155788898468
876240000000,cross-track error :0.156283259392
876310000000,cross-track error :0.15715277195
876360000000,cross-track error :0.159309983253
876420000000,cross-track error :0.159577131271
876480000000,cross-track error :0.161700487137
876540000000,cross-track error :0.161459326744
876600000000,cross-track error :0.163870692253
876640000000,cross-track error :0.165149927139
876660000000,cross-track error :0.166544318199
876730000000,cross-track error :0.166259765625
876820000000,cross-track error :0.168741345406
876940000000,cross-track error :0.171256065369
877000000000,cross-track error :0.174658417702
877030000000,cross-track error :0.175966143608
877100000000,cross-track error :0.176550626755
877150000000,cross-track error :0.179176688194
877210000000,cross-track error :0.18050467968
877270000000,cross-track error :0.182483792305
877310000000,cross-track error :0.185786604881
877370000000,cross-track error :0.186407446861
877440000000,cross-track error :0.187780499458
877490000000,cross-track error :0.191609025002
877550000000,cross-track error :0.192860126495
877620000000,cross-track error :0.194582462311
877690000000,cross-track error :0.198003768921
877750000000,cross-track error :0.200940132141
877780000000,cross-track error :0.202892422676
877810000000,cross-track error :0.204507350922
877860000000,cross-track error :0.206199526787
877910000000,cross-track error :0.207786202431
877990000000,cross-track error :0.210037946701
878050000000,cross-track error :0.213074326515
878100000000,cross-track error :0.216314077377
878130000000,cross-track error :0.218675017357
878160000000,cross-track error :0.220144271851
878180000000,cross-track error :0.221466898918
878230000000,cross-track error :0.222438216209
878300000000,cross-track error :0.224796175957
878380000000,cross-track error :0.228363275528
878460000000,cross-track error :0.230835914612
878540000000,cross-track error :0.234291315079
878590000000,cross-track error :0.240566492081
878620000000,cross-track error :0.242771148682
878670000000,cross-track error :0.244361877441
878730000000,cross-track error :0.245291471481
878790000000,cross-track error :0.249716162682
878840000000,cross-track error :0.252772688866
878900000000,cross-track error :0.256187081337
878960000000,cross-track error :0.259642243385
879000000000,cross-track error :0.262601017952
879020000000,cross-track error :0.263580799103
879070000000,cross-track error :0.266119241714
879120000000,cross-track error :0.268482685089
879170000000,cross-track error :0.272653341293
879220000000,cross-track error :0.274875640869
879260000000,cross-track error :0.277189493179
879300000000,cross-track error :0.279776453972
879330000000,cross-track error :0.283061861992
879380000000,cross-track error :0.283910036087
879430000000,cross-track error :0.286901831627
879480000000,cross-track error :0.288797974586
879510000000,cross-track error :0.293071627617
879570000000,cross-track error :0.294874787331
879660000000,cross-track error :0.297325253487
879710000000,cross-track error :0.303092718124
879760000000,cross-track error :0.305270671844
879800000000,cross-track error :0.307716488838
879850000000,cross-track error :0.310180544853
879900000000,cross-track error :0.311383008957
879950000000,cross-track error :0.31398999691
879990000000,cross-track error :0.316892385483
880030000000,cross-track error :0.319531679153
880080000000,cross-track error :0.319988250732
880120000000,cross-track error :0.322926998138
880160000000,cross-track error :0.326102852821
880210000000,cross-track error :0.326064229012
880260000000,cross-track error :0.330525755882
880320000000,cross-track error :0.332597613335
880380000000,cross-track error :0.334322333336
880430000000,cross-track error :0.337342381477
880460000000,cross-track error :0.338362574577
880500000000,cross-track error :0.33985054493
880560000000,cross-track error :0.341993331909
880600000000,cross-track error :0.343912482262
880640000000,cross-track error :0.345980644226
880690000000,cross-track error :0.346900939941
880730000000,cross-track error :0.3500238657
880770000000,cross-track error :0.351150155067
880810000000,cross-track error :0.352731466293
880860000000,cross-track error :0.353084206581
880910000000,cross-track error :0.354641318321
880970000000,cross-track error :0.357438206673
881020000000,cross-track error :0.359989881516
881070000000,cross-track error :0.361409544945
881120000000,cross-track error :0.362553834915
881150000000,cross-track error :0.364414453506
881190000000,cross-track error :0.365612506866
881230000000,cross-track error :0.365479826927
881250000000,cross-track error :0.367348194122
881270000000,cross-track error :0.368495941162
881310000000,cross-track error :0.368665218353
881370000000,cross-track error :0.370571374893
881400000000,cross-track error :0.371761322021
881440000000,cross-track error :0.372626900673
881480000000,cross-track error :0.374176859856
881520000000,cross-track error :0.375268101692
881570000000,cross-track error :0.37664937973
881610000000,cross-track error :0.378091573715
881670000000,cross-track error :0.378247499466
881710000000,cross-track error :0.380747675896
881750000000,cross-track error :0.380684375763
881770000000,cross-track error :0.381807208061
881830000000,cross-track error :0.382594585419
881910000000,cross-track error :0.383262395859
881980000000,cross-track error :0.386026859283
882050000000,cross-track error :0.385818243027
882100000000,cross-track error :0.388442754745
